Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default
1,-0.20776127709273837,2,0,0.18456660570479316,-0.4853338318770787,1.2254219346036426,0,0,6,-0.36769300429156265,-0.11341895114749379,-0.2420181843990702,-0.23144770500496747,0
2,-0.20776127709273837,9,0,-0.22851890392992774,-0.669954208015408,-0.41867018898546055,0,0,0,-0.36352510481336836,-0.31803421329090287,-0.023163657202288954,-0.23144770500496747,0
2,-0.7925709506155305,6,0,-0.0219761491125673,1.1194432837868595,-0.4349817427261667,0,0,0,2.76051988315993,-0.15490390350727348,-0.30602955754976274,-0.22727593933944762,0
1,-0.4979892538998087,2,0,-0.8481471683820091,-0.9397839885252738,-1.1674548757894267,0,0,0,-0.369859650448878,-0.8693536882393873,0.04496017846925815,-0.22936182217220755,0
2,0.008543538230884067,2,0,-0.4350616587472882,-0.10189151220516404,-0.0004756991159778114,0,0,0,-0.35704101648824765,-0.3350705409890833,0.5772558708424753,4.294222747806478,1
1,-0.4549024396314303,6,0,0.18456660570479316,-1.1812106342446274,-0.7287303269014691,0,0,0,-0.35871424068352803,-0.27595149504697647,0.6565548764076489,-0.2523065333325667,1
1,-0.6862501078808071,6,0,-0.0219761491125673,0.06852729653790895,-0.736323636401453,1,1,0,-0.36577720393617574,-0.3283157864982258,-0.6015010495372473,-0.24257241344635372,0
3,-0.20776127709273837,4,0,3.4892506827825605,0.7502025315102014,1.1332710304248257,0,0,0,-0.36027306816694,1.1671151258715273,0.7610650652528438,-0.23144770500496747,1
2,-1.6932805355791654,6,0,-1.4677754328340904,-0.6131479384343835,-0.8741750144227654,0,0,0,-0.3712186282549294,-0.6960613584252643,-1.302228902547203,-0.2460488848342869,0
2,-0.9200298541481203,6,0,-1.4677754328340904,1.2614589577394206,-0.38534399729108687,0,0,0,-0.36849515954827866,-0.057886500510267065,-0.9841388666950184,-0.25161123905498006,0
1,-0.20776127709273837,6,0,-0.4350616587472882,1.0910401489963475,-0.934687129018316,0,0,5,-0.36972182308518103,-0.48756061803490175,-0.8263454677970122,-0.23144770500496747,0
1,-0.22775836301799277,6,0,0.18456660570479316,-0.28651188834349334,-0.8281464346142211,2,1,0,-0.3663312699382373,-0.7678530411112807,0.6527106179642413,-0.22310417367392776,0
2,-0.20776127709273837,2,0,-0.4350616587472882,-1.1954122016398834,-0.8804559000585546,0,0,0,-0.36781842719252683,-0.4757846301172121,-0.6988591296505212,-0.23144770500496747,0
2,-0.5669281567292141,6,0,-0.0219761491125673,-0.49953539927233476,-0.7184184251113676,0,0,9,-0.36515077856817335,-0.27882077129088056,0.11138538831697402,-0.2286665278946209,0
2,0.20295965139307942,2,0,1.6303658894263162,-0.42852756229605427,-0.17535617901992762,0,0,3,-0.3663078392864088,-0.49431537252575924,0.03959609692031743,4.40546983222034,1
3,-1.4118801012075677,6,0,-1.26123267801673,-0.8971792863395054,-0.5830044056949883,0,0,0,-0.3689541246693893,-0.4328650396354804,-0.8180311413961542,-0.2370100592256606,0
3,0.3284368617258693,4,0,-0.0219761491125673,-0.7835667471774566,0.23280764274463817,0,0,0,-0.3555145784353045,0.06435662279772932,-0.98127802320225,-0.243963002001527,0
2,0.8442776067647135,6,0,0.8041948701568745,-0.04508524262413988,1.2020326664524574,0,0,0,-0.35573992617494893,1.6677440538443733,2.273914864772424,-0.22588535078427432,0
1,-0.20776127709273837,4,0,-1.0546899231993696,-0.5705432362486152,-0.4364816557138178,0,0,5,-0.36988790505843583,-0.26716433655002025,0.6906167942434224,-0.23144770500496747,0
1,-0.20776127709273837,6,0,-0.0219761491125673,0.679194694533921,0.398126177352312,0,0,0,-0.35313361072744054,1.0718910205269612,1.7003157444723633,-0.23144770500496747,0
2,-1.2818389913843296,0,0,-0.8481471683820091,-0.34331815792451775,-0.5932694352042258,0,0,0,2.76051988315993,-0.054718341324289654,-0.7465994554360936,-0.26829830171705943,0
2,0.7399084315752477,4,0,-0.4350616587472882,0.5371790205813601,-0.4634332172106742,0,0,2,-0.3611806613568841,0.07045383481602546,-0.158249110876446,-0.2968053670981117,0
1,-0.9771686747423532,6,0,-1.26123267801673,-0.13029464699567664,0.23988535715511697,0,0,0,-0.3625830547825001,0.7454510711944583,-0.4973484661286483,-0.23005711644979418,1
1,1.8916324885135472,6,0,1.6303658894263162,1.5738934404350544,0.1817637288836354,0,0,0,-0.36178227779942107,0.06351975055992395,1.579087501466303,-0.2217135851187545,0
2,-0.21193484307413532,6,0,0.3911093605221536,-0.6131479384343835,-0.4949313899513481,1,1,0,-0.3644182261301243,-0.6738842441234224,-0.6910812114045571,-0.23353358783772737,0
2,-0.20776127709273837,6,0,-0.8481471683820091,0.06852729653790895,1.1039758548847645,0,0,0,-0.3575247905348238,-0.31677890493419486,-0.158338512235595,-0.23144770500496747,0
2,1.9040631094941107,2,0,-1.26123267801673,1.4886840360635183,-0.6199397630158976,0,0,0,-0.36159621085843024,-0.18742236760485295,-1.0830167699138256,-0.2307524107273808,0
2,1.7084459701502184,6,0,-0.4350616587472882,0.46617118360507964,-0.1993547868223458,0,0,0,-0.35741177209659236,0.020600160078192223,0.3485671941393027,-0.2356194706704873,1
2,0.33588322405239046,2,0,0.8041948701568745,-0.24390718615772497,2.5093474520330163,0,0,0,2.76051988315993,1.011217783286073,0.46407375015982616,-0.23353358783772737,0
1,1.9178749105836257,2,0,1.2172803797915954,0.04012416174739688,2.920323610649428,0,0,0,2.76051988315993,3.5383926116929985,3.678946625158296,-0.2217135851187545,0
1,3.808650428429149,4,0,-1.26123267801673,-0.41432599490079824,0.6264410574413335,0,0,0,-0.35846408401841817,-0.039774194220622616,-0.1526054359551729,-0.21962770228599457,1
2,-1.051512195389395,4,0,0.8041948701568745,-1.0533965276873225,-0.6564063975281659,0,0,0,-0.3659260574889684,-0.31809398987931753,-0.13142870313174243,-0.2217135851187545,0
1,2.3370930993049495,2,0,-0.8481471683820091,-0.7267604775964324,-0.026255453591231735,0,0,0,2.76051988315993,-0.3530632941018984,-0.3162213124927501,-0.22240887939634113,0
3,-0.5431178126770719,2,0,-0.22851890392992774,-0.6557526406201519,-0.6552814627874275,1,1,0,-0.36359677504249077,-0.76797259428811,0.38844020031976206,-0.24674417911187357,0
1,-0.06555977717981835,6,0,0.18456660570479316,1.77271538396864,0.05956769267093179,0,0,0,-0.3562519548310829,0.1252091898038615,1.435866524109586,-0.24674417911187357,0
2,-1.674694655417405,0,0,-1.674318187651451,-0.7693651797822005,-1.2652773259527994,0,0,0,-0.370457132070504,-0.884178282166225,-1.362843024050233,4.169069777840883,1
3,2.6165718917858323,2,0,-0.6416044135646487,-0.6415510732248957,-1.006870441549027,0,0,5,-0.36846208098099137,-0.8061100576966683,0.15876810866595034,-0.22310417367392776,0
2,-0.2736976144679015,6,0,0.18456660570479316,-0.9397839885252738,-0.7424170329137858,0,0,0,2.76051988315993,-0.48247960801965495,0.40247621370615694,-0.23144770500496747,0
2,0.6751731203817816,0,0,0.18456660570479316,3.150267421308481,-0.3233788419887492,0,0,0,2.76051988315993,-0.3848046625500872,0.747118453225598,-0.23353358783772737,0
1,0.5044172229990164,6,0,0.18456660570479316,-0.3717212927150301,-0.059159794757828565,0,0,0,2.76051988315993,-0.4225236898397428,0.09234289881823447,-0.2606500646636064,0
2,-0.20776127709273837,6,0,0.18456660570479316,1.2330558229489084,-0.13738963152000822,0,0,0,-0.36707967252311147,0.1396751242002112,-0.4962756498188602,-0.23144770500496747,0
2,-0.9853957040869774,6,0,-0.0219761491125673,-0.22970561876246917,-0.5023372103278756,0,0,0,-0.3647717533180069,-0.14241059652860782,-0.330525529956592,-0.23770535350324723,1
1,-0.5547977922940749,7,0,-0.8481471683820091,-0.5563416688533591,-0.6772645625126895,0,0,0,-0.36264990105389305,-0.21677267251645502,-0.15789150543984995,-0.2474394733894602,0
1,1.9245105802375015,4,0,0.3911093605221536,-0.5279385340628471,-0.1760592632328891,0,0,0,-0.3497409901700413,-0.05178928849197091,3.4252255678934,3.5919755274439704,1
2,0.12732502760071338,6,0,-0.8481471683820091,-0.2155040513672129,-0.4162797026613916,0,0,0,-0.35584191842408464,-0.1706251462603312,-0.11891251285088075,-0.288461835767072,0
1,1.5399119712035925,4,0,-0.22851890392992774,0.15373670090944522,-0.5083368622784802,1,1,0,-0.3684827550855459,-0.20499668459876538,-0.7461524486403486,-0.23979123633600716,1
2,0.7954859181332745,6,0,-0.0219761491125673,1.3750714969014695,0.3035379145685621,0,0,0,-0.3571512783792052,0.5362330117431198,0.3678778877154893,-0.2759465387705125,1
2,-0.1358498344636329,6,0,0.3911093605221536,1.5170871708540303,1.0073720840238582,1,1,0,-0.3617595362844111,-0.06840718007124866,-0.9846752748499125,-0.2203229965635812,0
1,-0.2735174605406469,2,0,1.8369086442436768,-0.6415510732248957,-0.03206761641837989,0,0,0,-0.36170302706529533,-0.6794434668459866,-0.06741732998104986,-0.2217135851187545,0
1,0.08399800809599556,6,0,-0.4350616587472882,-0.5563416688533591,-0.2973178538283107,0,0,0,-0.3551996429092571,0.1390773583160645,0.7282547664451564,-0.27872771588085904,0
2,-0.6526814261023771,0,0,-0.8481471683820091,-1.6640639256833345,-0.8093037777068537,0,0,0,-0.3637077260702668,-0.5546299502361595,-0.3848815563191913,-0.26134535894119304,1
2,-0.7235419708224977,2,0,0.597652115339514,-0.7551636123869445,-0.8690190635277146,0,0,0,-0.3664911496801257,-0.4587483024190317,-0.3908714473821751,4.3776580611168745,1
1,-0.023824117365848996,6,0,0.18456660570479316,0.2531476726762383,-0.631657833231922,0,0,0,-0.36381592055076883,-0.37870745053179106,0.8108616222988435,-0.23909594205842052,0
1,0.5646787116656613,6,0,0.597652115339514,1.8721263557354326,1.2393898743011438,0,0,0,-0.3651666287149985,-0.7603211909710326,-0.05239790164401586,-0.2217135851187545,0
3,-0.6185122312330986,2,0,-0.8481471683820091,-0.9113808537347615,-1.1285977549530897,0,0,0,2.76051988315993,-0.8750324641387808,0.545428986985427,-0.23283829356014074,0
1,-0.8315142245570544,6,0,-0.22851890392992774,-1.5646529539165417,0.2937416078679656,0,0,0,-0.3613970503178882,-0.08024294457735295,-0.17362614465007606,-0.2203229965635812,0
1,1.5853107608717376,7,0,1.010737624974235,-0.513736966667591,0.14965621649172822,0,0,2,2.76051988315993,-0.6788457009618398,1.1420042565867836,-0.21754181945323464,0
1,0.3169070103815785,4,0,-0.0219761491125673,1.0910401489963475,0.5070104857996117,0,0,0,-0.354913651129586,0.9411596216640818,0.30225729010011454,-0.2307524107273808,0
3,-0.14777001931697525,6,0,2.456536908695758,-0.40012442750554217,0.7154046465213917,0,0,0,-0.36518868109318997,0.48637933700528646,1.390361232302739,-0.2370100592256606,1
2,0.736455481302869,2,0,-0.6416044135646487,-1.0817996624778348,-0.540303757827795,0,0,0,2.76051988315993,0.013367192880017375,0.5108306609947594,-0.24187711916876709,0
2,-0.20776127709273837,0,0,1.4238231346089558,-0.6131479384343835,-0.013646810038789363,0,0,0,-0.3554160318702612,0.39258986978267213,1.3346641855529044,-0.23144770500496747,0
1,-0.8579368005543875,6,0,-1.0546899231993696,0.5939852901623843,-0.16691916846438998,0,0,0,-0.3657427470952515,-0.5855942230349576,-1.3299433238833966,-0.21893240800840794,0
1,-0.25895501808757126,7,0,-0.22851890392992774,-0.2155040513672129,-0.4806822165686623,0,0,0,-0.35801890163367717,-0.02016747322061146,-0.3086221969650841,4.363752175565142,1
3,0.18224194975880686,6,0,0.3911093605221536,1.5738934404350544,1.3934121892205698,0,0,0,-0.3637077260702668,1.2261743952252195,0.477662756750476,4.3359404044616765,1
2,-0.8803959901521207,0,0,-0.4350616587472882,-1.3232263081971882,-0.798945003635888,0,0,0,-0.36249139958564164,-0.6450121519191376,-0.5728926146095634,-0.28081359871361894,1
2,-0.8819573241883267,2,0,-0.22851890392992774,1.744312249178128,0.7307318823639517,0,0,0,-0.36586679172257874,-0.15460502056520015,-0.4986000851567345,-0.22379946795151442,0
2,-1.3261268318344048,6,0,1.2172803797915954,-0.45693069708656664,-0.23389965781918606,1,1,0,-0.3662630453932073,-0.16506592353776706,-0.8722083650404554,-0.24535359055670028,0
2,-1.0797963619683584,0,0,-1.0546899231993696,1.0768385816010912,-0.7952420934476243,0,0,0,-0.3644609526128703,-0.43017509315682034,-0.5317679894010179,-0.23353358783772737,0
3,-0.11711382602916035,6,0,-0.8481471683820091,0.8922182054627624,-0.8515825750462701,1,1,0,-0.36508048661268794,-0.5576187796568929,-0.40589087571920907,-0.22588535078427432,0
1,-0.2577239662513319,7,0,-0.8481471683820091,-0.3717212927150301,-0.18848041766187507,0,0,0,2.76051988315993,0.10709688351421705,-0.76501613542079,-0.2217135851187545,0
2,-0.20776127709273837,6,0,-0.6416044135646487,-0.3717212927150301,-0.4541525055995828,1,1,0,-0.3619559402776792,-0.18467264453777824,-0.45667084771584787,-0.23144770500496747,1
2,-0.42697858090697594,2,0,1.2172803797915954,-0.6841557754106641,-0.8814402179567006,0,0,0,2.76051988315993,-0.4518739947513449,0.7883324797932925,-0.25369712188773996,0
1,0.4730103883476408,2,0,0.18456660570479316,0.679194694533921,-0.7227775472317287,0,0,0,-0.3620937676413761,-0.23016262832134068,-1.0688019538091327,-0.23770535350324723,1
1,-0.43922904796028495,2,0,-0.0219761491125673,-0.31491502313400543,-0.3448932189053702,0,0,0,-0.3577680558317488,0.13202372088313366,-0.5690483561661559,-0.2620406532187797,1
3,-0.4828262983558846,6,0,-1.4677754328340904,0.6933962619291768,-0.28930269380054996,0,0,3,-0.3652624187327678,0.07870300401724967,-0.9278160104311408,4.266410976703012,1
2,-0.2279385169452473,6,0,-0.8481471683820091,-1.1812106342446274,-0.8707533379196862,1,1,0,-0.3635375092761011,-0.403574511312293,0.26506632469412555,-0.2370100592256606,0
1,0.054722994917132166,6,0,-0.4350616587472882,-0.13029464699567664,0.0424124378746719,0,0,0,-0.35713060427465065,0.29365961595639634,0.14929156459615509,-0.26621241888429953,0
2,-0.20776127709273837,9,0,0.3911093605221536,-0.5989463710391275,-0.1588571361557651,0,0,0,-0.35756820615438833,-0.17971118769936076,0.5273699124373266,-0.23144770500496747,0
2,-1.1325814626539399,6,0,-1.4677754328340904,-0.45693069708656664,-0.804663421901308,0,0,0,-0.369100221674908,-0.43441923093426177,-1.1859177342943383,-0.25856418183084645,0
1,0.2448454394797609,2,0,0.8041948701568745,-0.7409620449916885,0.06533298321721584,0,0,0,-0.3613846458551555,0.24189309038929374,0.17870461175618002,-0.24118182489118042,1
3,-0.20776127709273837,6,0,2.0434513990610372,2.2271655406168347,3.626923244675706,0,0,0,-0.36032061860741543,0.3608485013344834,0.9578374567398191,-0.23144770500496747,0
2,-0.39398038656485196,6,0,-0.0219761491125673,-0.9681871233157859,-0.5819732155159781,0,0,0,-0.3671396274263196,-0.3059593424311399,-0.30549314939486866,-0.2877665414894854,0
1,0.620316249532773,2,0,-0.4350616587472882,1.9289326253164567,-0.5696926779295844,1,1,2,-0.3548688572363845,-0.48068631036721493,-1.3064307664272063,-0.2641265360515396,0
1,-0.14638883920802373,6,0,-0.6416044135646487,-0.1728993491814445,0.5890369773117833,0,0,0,-0.3517112323340885,0.8485059096213462,-0.055437547855082266,-0.23979123633600716,0
1,1.747929705873506,6,0,-0.6416044135646487,0.8780166380675061,-1.288994700070033,0,0,0,-0.3634479214896981,-0.6746613397728131,-1.1293266739530137,-0.21893240800840794,0
1,-0.4957373298091269,6,0,0.3911093605221536,-0.854574584153737,-0.0630501940695487,0,0,0,-0.36247210375472405,-0.045692076473674764,-0.15100760078537603,-0.25022065049980674,0
1,0.14846308839857988,2,0,1.010737624974235,-0.5421401014581031,-0.32178518443936993,0,0,0,-0.3650446514981267,-0.5047762754983262,1.6089475554220731,-0.24187711916876709,0
1,-0.1057941542666665,6,0,-0.6416044135646487,-0.1586977817861887,0.8828793060488139,0,0,0,-0.35585639029727284,1.3593566342131003,0.051307674968837994,-0.23840064778083386,0
2,-0.8653831628809087,6,0,-0.22851890392992774,0.3241555096525187,-0.8053665061142694,1,1,0,2.76051988315993,-0.8915308025412292,-0.7909425295740036,-0.22310417367392776,0
2,-0.2962769066838043,2,0,0.8041948701568745,1.9005294905259447,0.03945948418023372,0,0,0,-0.36290970563446173,-0.17486928403777263,-0.27786812941782396,-0.22449476222910106,0
2,-0.7317690001671219,2,0,-0.4350616587472882,-1.3942341451734686,-0.7709153796791574,0,0,0,-0.36517558749363876,-0.44404326166902336,0.012954491893911872,-0.2251900565066877,0
1,0.06466148657067451,4,0,-0.4350616587472882,0.9632260424390429,0.8920662730981772,0,0,5,-0.3550342500728208,0.30645180587713533,0.6890075697787402,-0.27386065593775255,0
2,-0.9923316302862774,0,0,1.4238231346089558,-1.60725765610231,-0.7775243712809952,0,0,0,-0.3673939189123404,-0.5961746791843539,-0.39900697106473515,4.176022720616749,1
1,-0.20776127709273837,7,0,-0.22851890392992774,-0.49953539927233476,-0.25269544244568937,1,1,9,-0.3705212217946231,-0.5074662219769862,-1.2823818008161223,-0.23144770500496747,0
2,-0.22901944050877457,2,0,0.3911093605221536,0.06852729653790895,1.1577852333167489,0,0,0,-0.3510103801896898,2.083729332622049,1.055553142289689,3.7171284974095657,1
1,-0.20776127709273837,6,0,-0.22851890392992774,-0.2013024839719571,0.09373758542085926,0,0,6,-0.3698279501552277,-0.6473434388673097,-0.2517629325463125,-0.23144770500496747,0
3,-0.9751869815425532,0,0,-0.22851890392992774,0.3809617792335429,-0.6008627447042096,0,0,0,-0.36614175731315407,-0.375658844522643,-1.0608452328448705,-0.24326770772394035,0
2,-0.07859091125123036,0,0,2.6630796635131184,-0.3717212927150301,0.635721769052425,0,0,0,-0.3526105558822108,0.5314508846699463,0.791819132800104,-0.24187711916876709,1
1,1.2744251337394796,0,0,2.6630796635131184,-0.2155040513672129,0.5393054873149753,0,0,0,-0.35247410679215085,0.7109599796791948,1.831914545139709,-0.23422888211531404,0
1,-0.3754845833667188,6,0,0.3911093605221536,0.12533356611893312,0.6407839753857475,0,0,0,-0.36183258478717045,0.8453377504353687,0.508416824297736,-0.23005711644979418,0
2,1.7805075410520361,0,0,0.8041948701568745,1.2898620925299327,1.8169032468276958,0,0,0,-0.35079743691277804,1.7103647613840316,2.447174698803209,-0.2286665278946209,0
2,-1.5262778450142032,4,0,0.18456660570479316,1.5312887382492866,-1.0965839871229106,0,0,0,-0.3685544253146683,-0.8441279679283973,-1.3466613780442618,-0.23631476494807396,1
1,-0.20776127709273837,6,0,-0.6416044135646487,4.64143199781037,2.481880295446655,0,0,0,-0.358160863818285,3.397020980092308,0.3925526628406166,-0.23144770500496747,1
2,-0.765337681945552,2,0,-1.4677754328340904,0.3809617792335429,-0.676561478299728,0,0,0,-0.367811535824342,-0.8805916868613449,-0.22297569490033065,-0.22727593933944762,0
2,2.342497717122586,4,0,-1.26123267801673,0.22474453788572568,-0.9188911703671149,1,1,2,-0.3651928159141009,-0.8108324081814271,-0.03272960263123323,-0.23353358783772737,0
2,-1.0786553870957463,6,0,-0.22851890392992774,0.2673492400714941,-0.7770087761914901,1,0,0,-0.36662828790700414,-0.5070477858580836,-0.2959272039659244,-0.24535359055670028,0
2,-0.8611795712449694,6,0,-1.26123267801673,-0.8829777189442494,-0.5349134455284237,0,0,0,-0.36644428837646875,-0.5310181978123655,-1.018647791326537,-0.23005711644979418,0
3,-0.20776127709273837,7,0,-0.8481471683820091,-0.04508524262413988,-0.24144609503830586,0,0,0,-0.3598168595931033,-0.31199677786102137,-0.8117730462557233,-0.23144770500496747,1
2,0.3161863946725603,2,0,-0.0219761491125673,-0.7125589102011761,-0.6001596604912482,0,0,0,-0.3619407792676725,-0.4611991425440331,2.111919601994414,-0.24118182489118042,0
1,-0.5176560576250964,6,0,-0.6416044135646487,-0.25810875355298124,-0.5738643109264892,0,0,0,-0.36581648473482936,-0.37924543982752307,0.33542519434439794,-0.22449476222910106,0
1,0.8313665753114712,4,0,0.18456660570479316,0.3525586444430308,0.4794495846515221,0,0,0,-0.3489147151246784,1.0660329148623235,0.18880696534001837,-0.2780324216032724,1
2,-1.5693346336280392,0,0,-0.8481471683820091,1.0910401489963475,-0.7765400533828491,1,1,0,2.76051988315993,-0.6687434575197609,-1.3826901257813136,-0.26343124177395294,0
1,-0.20776127709273837,6,0,-0.8481471683820091,-0.11609307960042034,-0.6092060106980192,1,1,0,-0.366365037642343,-0.47405110905318676,-0.8444939437042617,-0.23144770500496747,0
1,-0.7298773839309491,4,0,-0.4350616587472882,-0.47113226448182266,-0.04341070838749162,0,0,0,-0.3611131259486726,0.3732222551363197,-0.2906525237761327,-0.24326770772394035,0
1,4.864862878267998,6,0,-0.4350616587472882,0.054325729142652664,-0.9412023760584256,0,0,0,-0.365121834821797,-0.7521915749466377,-0.8832047322157839,-0.22101829084116786,0
1,-0.418271141089673,6,0,-1.0546899231993696,-0.7267604775964324,-0.7644001326390477,0,0,0,-0.3659129638894172,-0.3197677343549283,-0.974125914470329,4.342893347237543,1
1,-0.2343039557082412,4,0,2.6630796635131184,1.5170871708540303,0.8303823514810241,1,1,0,-0.35443607931437626,0.1638846425081518,0.9534567901415175,4.196881548944348,1
2,-0.5324587053145114,2,0,-1.674318187651451,-1.2522184712209077,-1.0467118802835103,0,0,0,-0.3654588227260359,-0.6127327941752169,-1.3571213370646962,-0.26134535894119304,1
2,-0.2549616060334289,2,0,-0.8481471683820091,-0.32911659052926173,-0.7737745888118673,0,0,3,-0.36567452255022154,-0.5636562150867743,-0.6534432392028232,-0.25856418183084645,0
1,-0.15068250780759038,6,0,-0.4350616587472882,0.9490244750437866,-0.1324211697484138,0,0,0,-0.3551169464910389,-0.47967010836416557,-0.3282010946187177,-0.24326770772394035,1
1,0.9075716865401433,2,0,1.010737624974235,-0.9681871233157859,-0.8695815308980838,1,0,2,-0.3678418578443553,-0.8444866274588854,1.772552042664765,-0.22727593933944762,0
1,-0.20776127709273837,6,0,-0.8481471683820091,0.18213983569995779,-0.6886076544818012,0,0,0,-0.36531548226779115,-0.6814160942636706,-0.4610515143141495,-0.23144770500496747,0
3,-0.8185431417947272,2,0,0.18456660570479316,0.6933962619291768,-0.7743370561822366,1,0,0,-0.36651871515286505,-0.4241974343153535,-1.0880232460261703,-0.23631476494807396,0
1,0.6374308726219546,2,0,-0.0219761491125673,1.9715373275022257,-0.14057694661876688,0,0,0,-0.3638186770980428,-0.4285611252696243,-0.4859944935167238,-0.21962770228599457,0
2,-0.20776127709273837,4,0,-1.0546899231993696,0.5371790205813601,0.6062859766697714,0,0,0,-0.3651273479163449,0.4223586108131769,-0.5137983162120665,-0.23144770500496747,0
2,-0.21514758811017468,4,0,-0.8481471683820091,-0.5705432362486152,0.039928206988874705,0,0,0,-0.3634782435097114,-0.3864784070256979,-0.20724105569010454,-0.2307524107273808,1
1,0.09462708980401366,6,0,-1.0546899231993696,2.3123749449883717,0.2731646765686266,0,0,0,-0.3698307067025016,-0.26835986831831365,-0.4757133372145874,-0.22588535078427432,0
1,-0.17653459636861743,6,0,0.18456660570479316,-0.44272912969131056,1.2348432630573263,0,0,0,2.76051988315993,0.4206848663375662,0.15876810866595034,-0.23909594205842052,0
1,0.7769000379715141,6,0,2.456536908695758,1.19045112076314,1.0792741628693847,0,0,2,2.76051988315993,-0.2534157212146466,2.436982943860222,-0.23353358783772737,0
3,1.7676565609078785,6,0,0.3911093605221536,-0.6131479384343835,0.9447668820694369,0,0,0,-0.3581346766191826,12.332305863140075,1.0281963263900915,-0.24326770772394035,0
2,-0.20776127709273837,4,0,-0.6416044135646487,0.7502025315102014,-0.5505219150561683,0,0,0,-0.3607141157307701,-0.3345325516933513,0.019570192470938757,-0.23144770500496747,0
2,-0.7258239205677219,7,0,1.2172803797915954,-0.11609307960042034,-0.1279214307854604,0,0,0,-0.35975897210035057,0.14541367668801933,-0.0924497105427732,-0.23422888211531404,1
2,-1.128558024945255,7,0,-0.8481471683820091,-0.47113226448182266,-0.8484421322283755,1,1,0,-0.36466769365841567,-0.417980669120228,-0.43789656229455537,-0.24813476766704684,1
3,-1.1543800878517396,6,0,0.18456660570479316,2.326576512383628,-0.09581391839355323,0,0,0,-0.3684779311278165,-0.6790250307270839,-0.8738175895051377,4.461093374427271,1
2,-0.20776127709273837,6,0,-1.0546899231993696,2.0709482992690176,-0.7491666413582159,0,0,0,-0.36495988766945314,-0.48983212839465917,-1.2019205775820114,-0.23144770500496747,0
3,-0.20776127709273837,0,0,1.2172803797915954,2.09935143405953,1.2931055081714,0,0,0,-0.3662733824454846,0.6094593325510882,0.3537524729699454,-0.23144770500496747,0
1,-0.42923050499765775,7,0,-1.0546899231993696,-0.6273495058296397,-1.0256662261755303,0,0,0,2.76051988315993,-0.7331826198307733,-0.7930881621935798,-0.22936182217220755,0
2,0.2310936896993307,6,0,-0.22851890392992774,-0.3717212927150301,-0.7277460090033231,0,0,0,-0.36282907662669905,-0.29561799263540234,-0.20902908287308478,-0.2898524243222453,0
2,-0.6226257459054106,0,0,-1.0546899231993696,-0.9113808537347615,-1.022619527919364,0,0,0,-0.3709064492761559,-0.6832691685045253,-1.2309760193054404,-0.22727593933944762,0
1,4.006939851027317,9,0,0.597652115339514,1.4744824686682618,0.27611763026306474,0,0,0,-0.35834830903291276,0.042239285084302094,1.1198327195178288,4.391563946668607,1
1,-0.20776127709273837,2,0,-0.8481471683820091,-1.1812106342446274,-0.892173970274579,1,0,0,-0.36775571574204474,-0.6654557451569542,-0.32015497229530665,-0.23144770500496747,0
1,1.6250947531404494,7,0,1.4238231346089558,0.5371790205813601,3.390733821401516,0,0,0,-0.3580767891264299,0.5981017807523012,3.184288904986813,-0.23770535350324723,0
3,-0.08882965945019694,2,0,0.18456660570479316,-0.5705432362486152,-0.32291011918010826,0,0,0,-0.3580409540118687,-0.7381440766691907,-0.44370765063924117,-0.25856418183084645,1
1,0.1817915649406705,7,0,3.4892506827825605,-0.44272912969131056,1.353805111890407,0,0,0,2.76051988315993,0.11271588282519585,1.4048442524848788,-0.22658064506186099,0
1,2.3821315811185855,6,0,0.597652115339514,1.4176761990872377,1.008590763326325,1,0,0,-0.3569865746795874,0.9663853419750718,3.064401682367988,-0.28568065865672543,1
1,-0.24829591072501078,4,0,-1.0546899231993696,-1.60725765610231,-0.6782957526916996,0,0,0,-0.354512573501228,-0.539566249955663,-0.6242983961202453,-0.2968053670981117,0
2,0.3669597765037993,0,0,-1.0546899231993696,-0.40012442750554217,-0.3559082049084333,0,0,0,-0.35785213052360393,-0.003908241171821722,-0.5874650361508523,-0.2752512444929258,1
1,-1.1181090971644914,0,0,1.8369086442436768,-1.0249933928968102,0.4260151844664503,0,0,9,-0.36864952619561914,-0.01950993074805011,-0.8128458625655115,-0.26551712460671284,1
3,0.5965359311351731,6,0,0.3911093605221536,-0.6841557754106641,0.49013646468853644,0,0,0,-0.35650762459074065,0.06603036727334002,1.7036235947608767,-0.2370100592256606,1
2,0.08432829029596223,6,0,1.8369086442436768,-0.5421401014581031,-0.3760632856799955,0,0,0,-0.36374011550073554,0.1825947146819429,1.0612748292752259,4.148210949513283,1
2,1.4633805398386197,2,0,1.2172803797915954,-0.41432599490079824,-0.35689252280657935,0,0,0,-0.3647255811511684,-0.8999593015076973,2.0682023373705474,-0.2251900565066877,0
1,-0.1278329847008057,6,0,-0.4350616587472882,1.6875059795971032,-0.9831061951509292,0,0,0,-0.36669857986248955,-0.5350232292361483,0.18773414903023022,-0.24465829627911365,1
1,-1.0679062027695585,6,0,-0.0219761491125673,2.241367108012091,0.47509046253116094,0,0,0,-0.3685413317151171,-0.29316715251040093,-0.876499630279608,4.363752175565142,1
